"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.title","Input.source","Input.list","Answer.category.label","Approve","Reject"
"3RZS0FBRWJ9Y01BXDJYGAU9J9V0PC5","3LJ9P5KQ15FTLODSJKU5WBVR6SHTYP","Remote job classification","Classify short job descriptions as remote-friendly or not","jobs, occupations, text, classification","$0.20","Wed Oct 21 11:25:41 PDT 2020","10","BatchId:4225466;OriginalHitTemplateId:928390909;","1800","259200","Wed Oct 28 11:25:41 PDT 2020","","","3UXUOQ9OKEWOO08TNLDASXOXW8DA7A","A4J4GGMKJ68L0","Submitted","Wed Oct 21 11:33:47 PDT 2020","Wed Oct 21 11:35:25 PDT 2020","Sat Oct 24 11:35:25 PDT 2020","","","","98","0% (0/0)","0% (0/0)","0% (0/0)","2264 Physiotherapists","Physiotherapists assess, plan and implement rehabilitative programmes that improve or restore human motor functions, maximize movement ability, relieve pain syndromes, and treat or prevent physical challenges associated with injuries, diseases and other impairments. They apply a broad range of physical therapies and techniques such as movement, ultrasound, heating, laser and other techniques.<br /><br />Tasks include –","<ul><li>(a)  administering muscle, nerve, joint functional ability and other tests to identify and assess physical problems of patients;</li><li>(b)  establishing treatment goals with patients and designing treatment programmes to reduce physical pain, strengthen muscles, improve cardiothoracic, cardiovascular and respiratory functions, restore joint mobility and improve balance and coordination;</li><li>(c)  developing, implementing and monitoring programmes and treatments using the therapeutic properties of exercise, heat, cold, massage, manipulation, hydrotherapy, electrotherapy, ultraviolet and infra-red light and ultrasound in the treatment of patients;</li><li>(d)  instructing patients and their families in procedures to be continued outside clinical settings;</li><li>(e)  recording information on patients’ health status and responses to treatment in medical records-keeping systems, and sharing information with other health professionals as required to ensure continuing and comprehensive care;</li><li>(f)  developing and implementing programmes for screening and prevention of common physical ailments and disorders;</li><li>(g)  supervising the work of physiotherapy assistants and others.</li></ul>","Yes"
"3RZS0FBRWJ9Y01BXDJYGAU9J9V0PC5","3LJ9P5KQ15FTLODSJKU5WBVR6SHTYP","Remote job classification","Classify short job descriptions as remote-friendly or not","jobs, occupations, text, classification","$0.20","Wed Oct 21 11:25:41 PDT 2020","10","BatchId:4225466;OriginalHitTemplateId:928390909;","1800","259200","Wed Oct 28 11:25:41 PDT 2020","","","3ZQIG0FLQEFN63CS6OCIG01RA9LVWW","A29VL3MZE7YPBZ","Submitted","Wed Oct 21 11:32:18 PDT 2020","Wed Oct 21 11:35:20 PDT 2020","Sat Oct 24 11:35:20 PDT 2020","","","","182","0% (0/0)","0% (0/0)","0% (0/0)","2264 Physiotherapists","Physiotherapists assess, plan and implement rehabilitative programmes that improve or restore human motor functions, maximize movement ability, relieve pain syndromes, and treat or prevent physical challenges associated with injuries, diseases and other impairments. They apply a broad range of physical therapies and techniques such as movement, ultrasound, heating, laser and other techniques.<br /><br />Tasks include –","<ul><li>(a)  administering muscle, nerve, joint functional ability and other tests to identify and assess physical problems of patients;</li><li>(b)  establishing treatment goals with patients and designing treatment programmes to reduce physical pain, strengthen muscles, improve cardiothoracic, cardiovascular and respiratory functions, restore joint mobility and improve balance and coordination;</li><li>(c)  developing, implementing and monitoring programmes and treatments using the therapeutic properties of exercise, heat, cold, massage, manipulation, hydrotherapy, electrotherapy, ultraviolet and infra-red light and ultrasound in the treatment of patients;</li><li>(d)  instructing patients and their families in procedures to be continued outside clinical settings;</li><li>(e)  recording information on patients’ health status and responses to treatment in medical records-keeping systems, and sharing information with other health professionals as required to ensure continuing and comprehensive care;</li><li>(f)  developing and implementing programmes for screening and prevention of common physical ailments and disorders;</li><li>(g)  supervising the work of physiotherapy assistants and others.</li></ul>","No"
"3IVKZBIBJZ8MU125RSGBGQBA97CHSM","3LJ9P5KQ15FTLODSJKU5WBVR6SHTYP","Remote job classification","Classify short job descriptions as remote-friendly or not","jobs, occupations, text, classification","$0.20","Wed Oct 21 11:25:41 PDT 2020","10","BatchId:4225466;OriginalHitTemplateId:928390909;","1800","259200","Wed Oct 28 11:25:41 PDT 2020","","","320DUZ38G7LIIMMYAUUHR949LYQGJZ","ASB8T0H7L99RF","Submitted","Wed Oct 21 11:34:29 PDT 2020","Wed Oct 21 11:40:48 PDT 2020","Sat Oct 24 11:40:48 PDT 2020","","","","379","0% (0/0)","0% (0/0)","0% (0/0)","2266 Audiologists and Speech Therapists","Audiologists and speech therapists evaluate, manage and treat physical disorders affecting human hearing, speech, communication and swallowing. They prescribe corrective devices or rehabilitative therapies for hearing loss, speech disorders and related sensory and neural problems, and provide counselling on hearing safety and communication performance.<br /><br />Tasks include –","<ul><li>(a)  evaluating hearing, speech and language performance in patients to determine the nature of hearing and communication disorders;</li><li>(b)  administering hearing or speech/language tests or other examinations  using specialized diagnostic instruments and equipment, and interpreting test results alongside other medical, social and behavioural diagnostic data to determine appropriate courses of treatment;</li><li>(c)  planning, directing and participating in counselling, screening, speech rehabilitation and other programmes related to hearing and communication;</li><li>(d)  prescribing hearing aids and other assistive devices according to patients’ needs and instructing them in their use;</li><li>(e)  planning and conducting treatment programmes to manage physical disorders affecting speech and swallowing;</li><li>(f)  counselling and guiding hearing and/or language-impaired individuals, their families, teachers and employers;</li><li>(g)  referring patients and families to additional medical or educational services if needed.</li></ul>","Yes"
"3IVKZBIBJZ8MU125RSGBGQBA97CHSM","3LJ9P5KQ15FTLODSJKU5WBVR6SHTYP","Remote job classification","Classify short job descriptions as remote-friendly or not","jobs, occupations, text, classification","$0.20","Wed Oct 21 11:25:41 PDT 2020","10","BatchId:4225466;OriginalHitTemplateId:928390909;","1800","259200","Wed Oct 28 11:25:41 PDT 2020","","","379J5II41OFQTYE77KG67LWPC7LLEU","AIQ1I6ODSIO56","Submitted","Wed Oct 21 11:43:42 PDT 2020","Wed Oct 21 11:46:49 PDT 2020","Sat Oct 24 11:46:49 PDT 2020","","","","187","0% (0/0)","0% (0/0)","0% (0/0)","2266 Audiologists and Speech Therapists","Audiologists and speech therapists evaluate, manage and treat physical disorders affecting human hearing, speech, communication and swallowing. They prescribe corrective devices or rehabilitative therapies for hearing loss, speech disorders and related sensory and neural problems, and provide counselling on hearing safety and communication performance.<br /><br />Tasks include –","<ul><li>(a)  evaluating hearing, speech and language performance in patients to determine the nature of hearing and communication disorders;</li><li>(b)  administering hearing or speech/language tests or other examinations  using specialized diagnostic instruments and equipment, and interpreting test results alongside other medical, social and behavioural diagnostic data to determine appropriate courses of treatment;</li><li>(c)  planning, directing and participating in counselling, screening, speech rehabilitation and other programmes related to hearing and communication;</li><li>(d)  prescribing hearing aids and other assistive devices according to patients’ needs and instructing them in their use;</li><li>(e)  planning and conducting treatment programmes to manage physical disorders affecting speech and swallowing;</li><li>(f)  counselling and guiding hearing and/or language-impaired individuals, their families, teachers and employers;</li><li>(g)  referring patients and families to additional medical or educational services if needed.</li></ul>","No"
"3IVKZBIBJZ8MU125RSGBGQBA97CHSM","3LJ9P5KQ15FTLODSJKU5WBVR6SHTYP","Remote job classification","Classify short job descriptions as remote-friendly or not","jobs, occupations, text, classification","$0.20","Wed Oct 21 11:25:41 PDT 2020","10","BatchId:4225466;OriginalHitTemplateId:928390909;","1800","259200","Wed Oct 28 11:25:41 PDT 2020","","","37XITHEISW8MZYP6GD77395LXNTRCT","A3RYI5HXC2MJLN","Submitted","Wed Oct 21 11:36:36 PDT 2020","Wed Oct 21 11:43:38 PDT 2020","Sat Oct 24 11:43:38 PDT 2020","","","","422","0% (0/0)","0% (0/0)","0% (0/0)","2266 Audiologists and Speech Therapists","Audiologists and speech therapists evaluate, manage and treat physical disorders affecting human hearing, speech, communication and swallowing. They prescribe corrective devices or rehabilitative therapies for hearing loss, speech disorders and related sensory and neural problems, and provide counselling on hearing safety and communication performance.<br /><br />Tasks include –","<ul><li>(a)  evaluating hearing, speech and language performance in patients to determine the nature of hearing and communication disorders;</li><li>(b)  administering hearing or speech/language tests or other examinations  using specialized diagnostic instruments and equipment, and interpreting test results alongside other medical, social and behavioural diagnostic data to determine appropriate courses of treatment;</li><li>(c)  planning, directing and participating in counselling, screening, speech rehabilitation and other programmes related to hearing and communication;</li><li>(d)  prescribing hearing aids and other assistive devices according to patients’ needs and instructing them in their use;</li><li>(e)  planning and conducting treatment programmes to manage physical disorders affecting speech and swallowing;</li><li>(f)  counselling and guiding hearing and/or language-impaired individuals, their families, teachers and employers;</li><li>(g)  referring patients and families to additional medical or educational services if needed.</li></ul>","No"
"3IVKZBIBJZ8MU125RSGBGQBA97CHSM","3LJ9P5KQ15FTLODSJKU5WBVR6SHTYP","Remote job classification","Classify short job descriptions as remote-friendly or not","jobs, occupations, text, classification","$0.20","Wed Oct 21 11:25:41 PDT 2020","10","BatchId:4225466;OriginalHitTemplateId:928390909;","1800","259200","Wed Oct 28 11:25:41 PDT 2020","","","39GHHAVOMFQ266TEFTSGIK76VTF4JY","A2QVMCGDLTWV9","Submitted","Wed Oct 21 11:30:44 PDT 2020","Wed Oct 21 11:31:22 PDT 2020","Sat Oct 24 11:31:22 PDT 2020","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","2266 Audiologists and Speech Therapists","Audiologists and speech therapists evaluate, manage and treat physical disorders affecting human hearing, speech, communication and swallowing. They prescribe corrective devices or rehabilitative therapies for hearing loss, speech disorders and related sensory and neural problems, and provide counselling on hearing safety and communication performance.<br /><br />Tasks include –","<ul><li>(a)  evaluating hearing, speech and language performance in patients to determine the nature of hearing and communication disorders;</li><li>(b)  administering hearing or speech/language tests or other examinations  using specialized diagnostic instruments and equipment, and interpreting test results alongside other medical, social and behavioural diagnostic data to determine appropriate courses of treatment;</li><li>(c)  planning, directing and participating in counselling, screening, speech rehabilitation and other programmes related to hearing and communication;</li><li>(d)  prescribing hearing aids and other assistive devices according to patients’ needs and instructing them in their use;</li><li>(e)  planning and conducting treatment programmes to manage physical disorders affecting speech and swallowing;</li><li>(f)  counselling and guiding hearing and/or language-impaired individuals, their families, teachers and employers;</li><li>(g)  referring patients and families to additional medical or educational services if needed.</li></ul>","Yes"
"3IVKZBIBJZ8MU125RSGBGQBA97CHSM","3LJ9P5KQ15FTLODSJKU5WBVR6SHTYP","Remote job classification","Classify short job descriptions as remote-friendly or not","jobs, occupations, text, classification","$0.20","Wed Oct 21 11:25:41 PDT 2020","10","BatchId:4225466;OriginalHitTemplateId:928390909;","1800","259200","Wed Oct 28 11:25:41 PDT 2020","","","3DUZQ9U6SMNUZMVJMJ2HJBY64WOVSG","A1IZ4NX41GKU4X","Submitted","Wed Oct 21 11:30:12 PDT 2020","Wed Oct 21 11:30:17 PDT 2020","Sat Oct 24 11:30:17 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","2266 Audiologists and Speech Therapists","Audiologists and speech therapists evaluate, manage and treat physical disorders affecting human hearing, speech, communication and swallowing. They prescribe corrective devices or rehabilitative therapies for hearing loss, speech disorders and related sensory and neural problems, and provide counselling on hearing safety and communication performance.<br /><br />Tasks include –","<ul><li>(a)  evaluating hearing, speech and language performance in patients to determine the nature of hearing and communication disorders;</li><li>(b)  administering hearing or speech/language tests or other examinations  using specialized diagnostic instruments and equipment, and interpreting test results alongside other medical, social and behavioural diagnostic data to determine appropriate courses of treatment;</li><li>(c)  planning, directing and participating in counselling, screening, speech rehabilitation and other programmes related to hearing and communication;</li><li>(d)  prescribing hearing aids and other assistive devices according to patients’ needs and instructing them in their use;</li><li>(e)  planning and conducting treatment programmes to manage physical disorders affecting speech and swallowing;</li><li>(f)  counselling and guiding hearing and/or language-impaired individuals, their families, teachers and employers;</li><li>(g)  referring patients and families to additional medical or educational services if needed.</li></ul>","Yes"
"3IVKZBIBJZ8MU125RSGBGQBA97CHSM","3LJ9P5KQ15FTLODSJKU5WBVR6SHTYP","Remote job classification","Classify short job descriptions as remote-friendly or not","jobs, occupations, text, classification","$0.20","Wed Oct 21 11:25:41 PDT 2020","10","BatchId:4225466;OriginalHitTemplateId:928390909;","1800","259200","Wed Oct 28 11:25:41 PDT 2020","","","3JMSRU9HQITTP3Q1LOICUUUR35JEV2","A2XFO0X6RCS98M","Submitted","Wed Oct 21 11:35:12 PDT 2020","Wed Oct 21 11:36:43 PDT 2020","Sat Oct 24 11:36:43 PDT 2020","","","","91","0% (0/0)","0% (0/0)","0% (0/0)","2266 Audiologists and Speech Therapists","Audiologists and speech therapists evaluate, manage and treat physical disorders affecting human hearing, speech, communication and swallowing. They prescribe corrective devices or rehabilitative therapies for hearing loss, speech disorders and related sensory and neural problems, and provide counselling on hearing safety and communication performance.<br /><br />Tasks include –","<ul><li>(a)  evaluating hearing, speech and language performance in patients to determine the nature of hearing and communication disorders;</li><li>(b)  administering hearing or speech/language tests or other examinations  using specialized diagnostic instruments and equipment, and interpreting test results alongside other medical, social and behavioural diagnostic data to determine appropriate courses of treatment;</li><li>(c)  planning, directing and participating in counselling, screening, speech rehabilitation and other programmes related to hearing and communication;</li><li>(d)  prescribing hearing aids and other assistive devices according to patients’ needs and instructing them in their use;</li><li>(e)  planning and conducting treatment programmes to manage physical disorders affecting speech and swallowing;</li><li>(f)  counselling and guiding hearing and/or language-impaired individuals, their families, teachers and employers;</li><li>(g)  referring patients and families to additional medical or educational services if needed.</li></ul>","No"
"3IVKZBIBJZ8MU125RSGBGQBA97CHSM","3LJ9P5KQ15FTLODSJKU5WBVR6SHTYP","Remote job classification","Classify short job descriptions as remote-friendly or not","jobs, occupations, text, classification","$0.20","Wed Oct 21 11:25:41 PDT 2020","10","BatchId:4225466;OriginalHitTemplateId:928390909;","1800","259200","Wed Oct 28 11:25:41 PDT 2020","","","3MMN5BL1WZ37PIGVIC0PO77HLNEM3Z","A299J4PKHAEU9H","Submitted","Wed Oct 21 11:31:52 PDT 2020","Wed Oct 21 11:31:58 PDT 2020","Sat Oct 24 11:31:58 PDT 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","2266 Audiologists and Speech Therapists","Audiologists and speech therapists evaluate, manage and treat physical disorders affecting human hearing, speech, communication and swallowing. They prescribe corrective devices or rehabilitative therapies for hearing loss, speech disorders and related sensory and neural problems, and provide counselling on hearing safety and communication performance.<br /><br />Tasks include –","<ul><li>(a)  evaluating hearing, speech and language performance in patients to determine the nature of hearing and communication disorders;</li><li>(b)  administering hearing or speech/language tests or other examinations  using specialized diagnostic instruments and equipment, and interpreting test results alongside other medical, social and behavioural diagnostic data to determine appropriate courses of treatment;</li><li>(c)  planning, directing and participating in counselling, screening, speech rehabilitation and other programmes related to hearing and communication;</li><li>(d)  prescribing hearing aids and other assistive devices according to patients’ needs and instructing them in their use;</li><li>(e)  planning and conducting treatment programmes to manage physical disorders affecting speech and swallowing;</li><li>(f)  counselling and guiding hearing and/or language-impaired individuals, their families, teachers and employers;</li><li>(g)  referring patients and families to additional medical or educational services if needed.</li></ul>","Yes"
"3IVKZBIBJZ8MU125RSGBGQBA97CHSM","3LJ9P5KQ15FTLODSJKU5WBVR6SHTYP","Remote job classification","Classify short job descriptions as remote-friendly or not","jobs, occupations, text, classification","$0.20","Wed Oct 21 11:25:41 PDT 2020","10","BatchId:4225466;OriginalHitTemplateId:928390909;","1800","259200","Wed Oct 28 11:25:41 PDT 2020","","","3OHYZ19UGC4V960S47UC3JASMXIAOV","A38DC3BG1ZCVZ2","Submitted","Wed Oct 21 11:26:48 PDT 2020","Wed Oct 21 11:31:57 PDT 2020","Sat Oct 24 11:31:57 PDT 2020","","","","309","0% (0/0)","0% (0/0)","0% (0/0)","2266 Audiologists and Speech Therapists","Audiologists and speech therapists evaluate, manage and treat physical disorders affecting human hearing, speech, communication and swallowing. They prescribe corrective devices or rehabilitative therapies for hearing loss, speech disorders and related sensory and neural problems, and provide counselling on hearing safety and communication performance.<br /><br />Tasks include –","<ul><li>(a)  evaluating hearing, speech and language performance in patients to determine the nature of hearing and communication disorders;</li><li>(b)  administering hearing or speech/language tests or other examinations  using specialized diagnostic instruments and equipment, and interpreting test results alongside other medical, social and behavioural diagnostic data to determine appropriate courses of treatment;</li><li>(c)  planning, directing and participating in counselling, screening, speech rehabilitation and other programmes related to hearing and communication;</li><li>(d)  prescribing hearing aids and other assistive devices according to patients’ needs and instructing them in their use;</li><li>(e)  planning and conducting treatment programmes to manage physical disorders affecting speech and swallowing;</li><li>(f)  counselling and guiding hearing and/or language-impaired individuals, their families, teachers and employers;</li><li>(g)  referring patients and families to additional medical or educational services if needed.</li></ul>","Yes"
"3IVKZBIBJZ8MU125RSGBGQBA97CHSM","3LJ9P5KQ15FTLODSJKU5WBVR6SHTYP","Remote job classification","Classify short job descriptions as remote-friendly or not","jobs, occupations, text, classification","$0.20","Wed Oct 21 11:25:41 PDT 2020","10","BatchId:4225466;OriginalHitTemplateId:928390909;","1800","259200","Wed Oct 28 11:25:41 PDT 2020","","","3R2PKQ87NW7MFLYE3F7CSD96458IMS","A29VL3MZE7YPBZ","Submitted","Wed Oct 21 11:27:30 PDT 2020","Wed Oct 21 11:30:47 PDT 2020","Sat Oct 24 11:30:47 PDT 2020","","","","197","0% (0/0)","0% (0/0)","0% (0/0)","2266 Audiologists and Speech Therapists","Audiologists and speech therapists evaluate, manage and treat physical disorders affecting human hearing, speech, communication and swallowing. They prescribe corrective devices or rehabilitative therapies for hearing loss, speech disorders and related sensory and neural problems, and provide counselling on hearing safety and communication performance.<br /><br />Tasks include –","<ul><li>(a)  evaluating hearing, speech and language performance in patients to determine the nature of hearing and communication disorders;</li><li>(b)  administering hearing or speech/language tests or other examinations  using specialized diagnostic instruments and equipment, and interpreting test results alongside other medical, social and behavioural diagnostic data to determine appropriate courses of treatment;</li><li>(c)  planning, directing and participating in counselling, screening, speech rehabilitation and other programmes related to hearing and communication;</li><li>(d)  prescribing hearing aids and other assistive devices according to patients’ needs and instructing them in their use;</li><li>(e)  planning and conducting treatment programmes to manage physical disorders affecting speech and swallowing;</li><li>(f)  counselling and guiding hearing and/or language-impaired individuals, their families, teachers and employers;</li><li>(g)  referring patients and families to additional medical or educational services if needed.</li></ul>","Yes"
"3IVKZBIBJZ8MU125RSGBGQBA97CHSM","3LJ9P5KQ15FTLODSJKU5WBVR6SHTYP","Remote job classification","Classify short job descriptions as remote-friendly or not","jobs, occupations, text, classification","$0.20","Wed Oct 21 11:25:41 PDT 2020","10","BatchId:4225466;OriginalHitTemplateId:928390909;","1800","259200","Wed Oct 28 11:25:41 PDT 2020","","","3VELCLL3GKI595AZ9LIT5O8BQ2N1FE","A1Z6F6EIUJFC6T","Submitted","Wed Oct 21 11:29:23 PDT 2020","Wed Oct 21 11:29:28 PDT 2020","Sat Oct 24 11:29:28 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","2266 Audiologists and Speech Therapists","Audiologists and speech therapists evaluate, manage and treat physical disorders affecting human hearing, speech, communication and swallowing. They prescribe corrective devices or rehabilitative therapies for hearing loss, speech disorders and related sensory and neural problems, and provide counselling on hearing safety and communication performance.<br /><br />Tasks include –","<ul><li>(a)  evaluating hearing, speech and language performance in patients to determine the nature of hearing and communication disorders;</li><li>(b)  administering hearing or speech/language tests or other examinations  using specialized diagnostic instruments and equipment, and interpreting test results alongside other medical, social and behavioural diagnostic data to determine appropriate courses of treatment;</li><li>(c)  planning, directing and participating in counselling, screening, speech rehabilitation and other programmes related to hearing and communication;</li><li>(d)  prescribing hearing aids and other assistive devices according to patients’ needs and instructing them in their use;</li><li>(e)  planning and conducting treatment programmes to manage physical disorders affecting speech and swallowing;</li><li>(f)  counselling and guiding hearing and/or language-impaired individuals, their families, teachers and employers;</li><li>(g)  referring patients and families to additional medical or educational services if needed.</li></ul>","Yes"
"356TQKY9XEW7ISHK0LOU8MMFJA978A","3LJ9P5KQ15FTLODSJKU5WBVR6SHTYP","Remote job classification","Classify short job descriptions as remote-friendly or not","jobs, occupations, text, classification","$0.20","Wed Oct 21 11:25:41 PDT 2020","10","BatchId:4225466;OriginalHitTemplateId:928390909;","1800","259200","Wed Oct 28 11:25:41 PDT 2020","","","369J354OFD96UR7RQB0SI5Z4ZS5G6S","A2YO837C0O1E91","Submitted","Wed Oct 21 11:33:28 PDT 2020","Wed Oct 21 11:34:39 PDT 2020","Sat Oct 24 11:34:39 PDT 2020","","","","71","0% (0/0)","0% (0/0)","0% (0/0)","2267 Optometrists and Ophthalmic Opticians","Optometrists and ophthalmic opticians provide diagnosis, management and treatment services for disorders of the eyes and visual system. They counsel on eye care and prescribe optical aids or other therapies for visual disturbance.<br /><br />Tasks include –","<ul><li>(a)  examining patients’ eyes and conducting diagnostic tests to assess ocular health and determine the nature and extent of vision problems and abnormalities;</li><li>(b)  testing visual function using specialized instruments and equipment for measuring visual acuity and refractive error, function of visual pathways, visual fields, eye movements, freedom of vision and intraocular pressure;</li><li>(c)  detecting, diagnosing and managing eye disease, including prescribing medications for treatment;</li><li>(d)  consulting with and referring patients to ophthalmologists or other health professionals if additional medical treatment is necessary;</li><li>(e)  detecting and diagnosing eye movement disorders and defects of binocular function, and planning and managing treatment programmes, including counselling patients in eye exercises to coordinate movement and focusing of eyes;</li><li>(f)  prescribing corrective eyeglasses, contact lenses and other vision aids, and checking optical devices for performance, safety, comfort and lifestyle;</li><li>(g)  advising on visual health matters such as contact lens care, vision care for the elderly, optics, visual ergonomics, and occupational and industrial eye safety.</li></ul>","No"
"356TQKY9XEW7ISHK0LOU8MMFJA978A","3LJ9P5KQ15FTLODSJKU5WBVR6SHTYP","Remote job classification","Classify short job descriptions as remote-friendly or not","jobs, occupations, text, classification","$0.20","Wed Oct 21 11:25:41 PDT 2020","10","BatchId:4225466;OriginalHitTemplateId:928390909;","1800","259200","Wed Oct 28 11:25:41 PDT 2020","","","3FE7TXL1LIM9PFI465T1M6MUPAC2QS","A1Z6F6EIUJFC6T","Submitted","Wed Oct 21 11:32:21 PDT 2020","Wed Oct 21 11:32:30 PDT 2020","Sat Oct 24 11:32:30 PDT 2020","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","2267 Optometrists and Ophthalmic Opticians","Optometrists and ophthalmic opticians provide diagnosis, management and treatment services for disorders of the eyes and visual system. They counsel on eye care and prescribe optical aids or other therapies for visual disturbance.<br /><br />Tasks include –","<ul><li>(a)  examining patients’ eyes and conducting diagnostic tests to assess ocular health and determine the nature and extent of vision problems and abnormalities;</li><li>(b)  testing visual function using specialized instruments and equipment for measuring visual acuity and refractive error, function of visual pathways, visual fields, eye movements, freedom of vision and intraocular pressure;</li><li>(c)  detecting, diagnosing and managing eye disease, including prescribing medications for treatment;</li><li>(d)  consulting with and referring patients to ophthalmologists or other health professionals if additional medical treatment is necessary;</li><li>(e)  detecting and diagnosing eye movement disorders and defects of binocular function, and planning and managing treatment programmes, including counselling patients in eye exercises to coordinate movement and focusing of eyes;</li><li>(f)  prescribing corrective eyeglasses, contact lenses and other vision aids, and checking optical devices for performance, safety, comfort and lifestyle;</li><li>(g)  advising on visual health matters such as contact lens care, vision care for the elderly, optics, visual ergonomics, and occupational and industrial eye safety.</li></ul>","Yes"
"356TQKY9XEW7ISHK0LOU8MMFJA978A","3LJ9P5KQ15FTLODSJKU5WBVR6SHTYP","Remote job classification","Classify short job descriptions as remote-friendly or not","jobs, occupations, text, classification","$0.20","Wed Oct 21 11:25:41 PDT 2020","10","BatchId:4225466;OriginalHitTemplateId:928390909;","1800","259200","Wed Oct 28 11:25:41 PDT 2020","","","3HSYG7LRBJXIVSOZI6F8QGWF747KK5","A29VL3MZE7YPBZ","Submitted","Wed Oct 21 11:33:54 PDT 2020","Wed Oct 21 11:36:34 PDT 2020","Sat Oct 24 11:36:34 PDT 2020","","","","160","0% (0/0)","0% (0/0)","0% (0/0)","2267 Optometrists and Ophthalmic Opticians","Optometrists and ophthalmic opticians provide diagnosis, management and treatment services for disorders of the eyes and visual system. They counsel on eye care and prescribe optical aids or other therapies for visual disturbance.<br /><br />Tasks include –","<ul><li>(a)  examining patients’ eyes and conducting diagnostic tests to assess ocular health and determine the nature and extent of vision problems and abnormalities;</li><li>(b)  testing visual function using specialized instruments and equipment for measuring visual acuity and refractive error, function of visual pathways, visual fields, eye movements, freedom of vision and intraocular pressure;</li><li>(c)  detecting, diagnosing and managing eye disease, including prescribing medications for treatment;</li><li>(d)  consulting with and referring patients to ophthalmologists or other health professionals if additional medical treatment is necessary;</li><li>(e)  detecting and diagnosing eye movement disorders and defects of binocular function, and planning and managing treatment programmes, including counselling patients in eye exercises to coordinate movement and focusing of eyes;</li><li>(f)  prescribing corrective eyeglasses, contact lenses and other vision aids, and checking optical devices for performance, safety, comfort and lifestyle;</li><li>(g)  advising on visual health matters such as contact lens care, vision care for the elderly, optics, visual ergonomics, and occupational and industrial eye safety.</li></ul>","No"
"356TQKY9XEW7ISHK0LOU8MMFJA978A","3LJ9P5KQ15FTLODSJKU5WBVR6SHTYP","Remote job classification","Classify short job descriptions as remote-friendly or not","jobs, occupations, text, classification","$0.20","Wed Oct 21 11:25:41 PDT 2020","10","BatchId:4225466;OriginalHitTemplateId:928390909;","1800","259200","Wed Oct 28 11:25:41 PDT 2020","","","3JWH6J9I9SCIAV5896UVJ5UTE51NBR","A299J4PKHAEU9H","Submitted","Wed Oct 21 11:31:18 PDT 2020","Wed Oct 21 11:31:23 PDT 2020","Sat Oct 24 11:31:23 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","2267 Optometrists and Ophthalmic Opticians","Optometrists and ophthalmic opticians provide diagnosis, management and treatment services for disorders of the eyes and visual system. They counsel on eye care and prescribe optical aids or other therapies for visual disturbance.<br /><br />Tasks include –","<ul><li>(a)  examining patients’ eyes and conducting diagnostic tests to assess ocular health and determine the nature and extent of vision problems and abnormalities;</li><li>(b)  testing visual function using specialized instruments and equipment for measuring visual acuity and refractive error, function of visual pathways, visual fields, eye movements, freedom of vision and intraocular pressure;</li><li>(c)  detecting, diagnosing and managing eye disease, including prescribing medications for treatment;</li><li>(d)  consulting with and referring patients to ophthalmologists or other health professionals if additional medical treatment is necessary;</li><li>(e)  detecting and diagnosing eye movement disorders and defects of binocular function, and planning and managing treatment programmes, including counselling patients in eye exercises to coordinate movement and focusing of eyes;</li><li>(f)  prescribing corrective eyeglasses, contact lenses and other vision aids, and checking optical devices for performance, safety, comfort and lifestyle;</li><li>(g)  advising on visual health matters such as contact lens care, vision care for the elderly, optics, visual ergonomics, and occupational and industrial eye safety.</li></ul>","Yes"
